StyleID,EventID,StartingInventory,QuantitySold,Cost,Price,MSRP,Department,Month,EventStartTime,EventStartDOW,ShippingMethod
6195,224,38,38,9,9.99,46,Footwear,Oct,10:00,Sunday,F
19512,249,51,51,9,9.99,70,Footwear,Oct,10:00,Thursday,F
19063,274,110,87,9,9.99,44,Footwear,Nov,17:00,Thursday,F
10639,234,130,107,9,9.99,36,Footwear,Nov,17:00,Tuesday,F
14159,274,103,103,9,9.99,29,Footwear,Nov,17:00,Thursday,F
8359,244,23,23,9,9.99,47,Footwear,Nov,17:00,Monday,F
3535,229,26,26,9,9.99,50,Footwear,Nov,17:00,Monday,F
13105,269,53,53,9,9.99,42,Footwear,Nov,17:00,Thursday,F
4469,264,15,15,9,9.99,40,Footwear,Nov,17:00,Monday,F
5873,269,14,14,9,9.99,48,Footwear,Nov,17:00,Thursday,F
20177,269,2,2,9,9.99,41,Footwear,Nov,17:00,Thursday,F
8556,229,26,26,9,9.99,45,Footwear,Nov,17:00,Monday,F
30262,299,30,30,9,9.99,35,Footwear,Nov,17:00,Monday,F
11818,269,32,32,9,9.99,46,Footwear,Nov,17:00,Thursday,F
22391,254,99,29,8,9.99,30,Footwear,Oct,10:00,Saturday,F
27979,284,126,71,8,9.99,36,Footwear,Oct,10:00,Monday,F
27143,214,129,77,8,9.99,35,Footwear,Oct,10:00,Monday,F
895,309,104,82,8,9.99,28,Footwear,Oct,10:00,Friday,F
8668,309,114,90,8,9.99,40,Footwear,Oct,10:00,Friday,F
13006,214,78,62,8,9.99,39,Footwear,Oct,10:00,Monday,F
14324,304,75,68,8,9.99,39,Footwear,Oct,10:00,Thursday,F
22273,239,124,114,8,9.99,82,Footwear,Oct,10:00,Friday,F
10666,254,92,92,8,9.99,30,Footwear,Oct,10:00,Saturday,F
9664,254,152,152,8,9.99,58,Footwear,Oct,10:00,Saturday,F
8387,279,117,117,8,9.99,50,Footwear,Oct,10:00,Wednesday,F
11658,224,93,93,8,9.99,34,Footwear,Oct,10:00,Sunday,F
8908,309,103,103,8,9.99,34,Footwear,Oct,10:00,Friday,F
12513,259,9,9,8,9.99,34,Footwear,Oct,10:00,Tuesday,F
5172,294,5,5,8,9.99,70,Footwear,Oct,10:00,Monday,F
23610,309,51,51,8,9.99,46,Footwear,Oct,10:00,Friday,F
8803,254,53,53,8,9.99,26,Footwear,Oct,10:00,Saturday,F
1167,294,28,28,8,9.99,43,Footwear,Oct,10:00,Monday,F
10622,214,31,31,8,9.99,44,Footwear,Oct,10:00,Monday,F
25397,294,48,48,8,9.99,45,Footwear,Oct,10:00,Monday,F
29250,239,36,36,8,9.99,46,Footwear,Oct,10:00,Friday,F
11314,314,32,32,8,9.99,49,Footwear,Oct,10:00,Thursday,F
5939,314,8,8,8,9.99,33,Footwear,Oct,10:00,Thursday,F
27961,284,14,14,8,9.99,35,Footwear,Oct,10:00,Monday,F
29627,214,7,7,8,9.99,48,Footwear,Oct,10:00,Monday,F
641,284,26,26,8,9.99,42,Footwear,Oct,10:00,Monday,F
25857,219,44,44,8,9.99,42,Footwear,Oct,10:00,Wednesday,F
3145,224,20,20,8,9.99,29,Footwear,Oct,10:00,Sunday,F
13427,294,12,12,8,9.99,58,Footwear,Oct,10:00,Monday,F
8413,279,64,64,8,9.99,46,Footwear,Oct,10:00,Wednesday,F
20173,309,50,50,8,9.99,39,Footwear,Oct,10:00,Friday,F
13494,294,22,22,8,9.99,43,Footwear,Oct,10:00,Monday,F
19607,219,48,48,8,9.99,46,Footwear,Oct,10:00,Wednesday,F
23283,219,23,23,8,9.99,48,Footwear,Oct,10:00,Wednesday,F
28920,284,54,54,8,9.99,25,Footwear,Oct,10:00,Monday,F
23415,309,76,76,8,9.99,58,Footwear,Oct,10:00,Friday,F
4466,299,136,103,8,9.99,70,Footwear,Nov,17:00,Monday,F
7074,229,87,72,8,9.99,31,Footwear,Nov,17:00,Monday,F
7413,269,98,83,8,9.99,41,Footwear,Nov,17:00,Thursday,F
20930,234,128,128,8,9.99,26,Footwear,Nov,17:00,Tuesday,F
12891,264,8,8,8,9.99,43,Footwear,Nov,17:00,Monday,F
26387,274,36,36,8,9.99,48,Footwear,Nov,17:00,Thursday,F
10320,299,43,43,8,9.99,25,Footwear,Nov,17:00,Monday,F
10769,269,50,50,8,9.99,39,Footwear,Nov,17:00,Thursday,F
6709,234,73,73,8,9.99,31,Footwear,Nov,17:00,Tuesday,F
6730,264,20,20,8,9.99,94,Footwear,Nov,17:00,Monday,F
15128,299,15,15,8,9.99,58,Footwear,Nov,17:00,Monday,F
17673,264,31,31,8,9.99,32,Footwear,Nov,17:00,Monday,F
2823,244,5,5,8,9.99,34,Footwear,Nov,17:00,Monday,F
22687,269,6,6,8,9.99,28,Footwear,Nov,17:00,Thursday,F
9903,269,17,17,8,9.99,34,Footwear,Nov,17:00,Thursday,F
24113,314,61,41,7,9.99,28,Footwear,Oct,10:00,Thursday,F
6434,279,88,63,7,9.99,25,Footwear,Oct,10:00,Wednesday,F
17232,294,103,87,7,9.99,39,Footwear,Oct,10:00,Monday,F
27911,249,95,86,7,9.99,27,Footwear,Oct,10:00,Thursday,F
24989,224,131,131,7,9.99,34,Footwear,Oct,10:00,Sunday,F
24358,224,114,114,7,9.99,29,Footwear,Oct,10:00,Sunday,F
25822,309,151,151,7,9.99,49,Footwear,Oct,10:00,Friday,F
27838,284,28,28,7,9.99,47,Footwear,Oct,10:00,Monday,F
17306,209,13,13,7,9.99,34,Footwear,Oct,10:00,Wednesday,F
5612,224,18,18,7,9.99,32,Footwear,Oct,10:00,Sunday,F
16431,294,14,14,7,9.99,70,Footwear,Oct,10:00,Monday,F
11329,279,46,46,7,9.99,35,Footwear,Oct,10:00,Wednesday,F
26430,304,46,46,7,9.99,40,Footwear,Oct,10:00,Thursday,F
11126,254,23,23,7,9.99,82,Footwear,Oct,10:00,Saturday,F
18300,259,33,33,7,9.99,94,Footwear,Oct,10:00,Tuesday,F
4186,224,29,29,7,9.99,39,Footwear,Oct,10:00,Sunday,F
15061,284,23,23,7,9.99,46,Footwear,Oct,10:00,Monday,F
17621,219,8,8,7,9.99,48,Footwear,Oct,10:00,Wednesday,F
26179,214,13,13,7,9.99,26,Footwear,Oct,10:00,Monday,F
7031,249,16,16,7,9.99,35,Footwear,Oct,10:00,Thursday,F
13989,284,31,31,7,9.99,47,Footwear,Oct,10:00,Monday,F
8873,219,33,33,7,9.99,58,Footwear,Oct,10:00,Wednesday,F
15076,274,125,80,7,9.99,37,Footwear,Nov,17:00,Thursday,F
13784,264,72,72,7,9.99,46,Footwear,Nov,17:00,Monday,F
15762,234,39,39,7,9.99,33,Footwear,Nov,17:00,Tuesday,F
3060,244,21,21,7,9.99,94,Footwear,Nov,17:00,Monday,F
10548,234,81,81,7,9.99,32,Footwear,Nov,17:00,Tuesday,F
26253,244,22,22,7,9.99,38,Footwear,Nov,17:00,Monday,F
14846,264,82,82,7,9.99,82,Footwear,Nov,17:00,Monday,F
25726,214,86,49,6,9.99,28,Footwear,Oct,10:00,Monday,F
14321,289,100,72,6,9.99,42,Footwear,Oct,10:00,Wednesday,F
10139,249,119,87,6,9.99,44,Footwear,Oct,10:00,Thursday,F
6405,284,116,90,6,9.99,58,Footwear,Oct,10:00,Monday,F
7592,294,83,65,6,9.99,25,Footwear,Oct,10:00,Monday,F
13158,209,109,86,6,9.99,44,Footwear,Oct,10:00,Wednesday,F
594,309,118,98,6,9.99,37,Footwear,Oct,10:00,Friday,F
23884,304,98,83,6,9.99,30,Footwear,Oct,10:00,Thursday,F
17340,289,100,85,6,9.99,40,Footwear,Oct,10:00,Wednesday,F
1215,289,79,79,6,9.99,25,Footwear,Oct,10:00,Wednesday,F
1940,259,62,62,6,9.99,46,Footwear,Oct,10:00,Tuesday,F
17009,249,64,64,6,9.99,49,Footwear,Oct,10:00,Thursday,F
187,289,68,68,6,9.99,38,Footwear,Oct,10:00,Wednesday,F
5570,219,18,18,6,9.99,58,Footwear,Oct,10:00,Wednesday,F
20287,254,67,67,6,9.99,46,Footwear,Oct,10:00,Saturday,F
13743,239,27,27,6,9.99,38,Footwear,Oct,10:00,Friday,F
24808,239,30,30,6,9.99,38,Footwear,Oct,10:00,Friday,F
13715,209,71,71,6,9.99,46,Footwear,Oct,10:00,Wednesday,F
4889,294,52,52,6,9.99,36,Footwear,Oct,10:00,Monday,F
17860,249,90,90,6,9.99,41,Footwear,Oct,10:00,Thursday,F
21449,294,7,7,6,9.99,46,Footwear,Oct,10:00,Monday,F
1375,314,7,7,6,9.99,58,Footwear,Oct,10:00,Thursday,F
6425,219,14,14,6,9.99,40,Footwear,Oct,10:00,Wednesday,F
1554,254,11,11,6,9.99,82,Footwear,Oct,10:00,Saturday,F
19729,219,6,6,6,9.99,58,Footwear,Oct,10:00,Wednesday,F
19867,224,12,12,6,9.99,33,Footwear,Oct,10:00,Sunday,F
24951,249,15,15,6,9.99,29,Footwear,Oct,10:00,Thursday,F
29641,219,26,26,6,9.99,46,Footwear,Oct,10:00,Wednesday,F
14482,304,64,64,6,9.99,33,Footwear,Oct,10:00,Thursday,F
3511,224,69,69,6,9.99,47,Footwear,Oct,10:00,Sunday,F
22105,299,107,52,6,9.99,26,Footwear,Nov,17:00,Monday,F
10294,234,123,66,6,9.99,39,Footwear,Nov,17:00,Tuesday,F
16745,264,95,74,6,9.99,42,Footwear,Nov,17:00,Monday,F
11257,269,97,82,6,9.99,31,Footwear,Nov,17:00,Thursday,F
23447,269,106,90,6,9.99,32,Footwear,Nov,17:00,Thursday,F
6688,274,92,80,6,9.99,46,Footwear,Nov,17:00,Thursday,F
13310,274,91,81,6,9.99,42,Footwear,Nov,17:00,Thursday,F
23346,269,92,83,6,9.99,44,Footwear,Nov,17:00,Thursday,F
2162,244,90,86,6,9.99,47,Footwear,Nov,17:00,Monday,F
4646,299,76,73,6,9.99,29,Footwear,Nov,17:00,Monday,F
115,299,23,23,6,9.99,28,Footwear,Nov,17:00,Monday,F
19724,269,28,28,6,9.99,35,Footwear,Nov,17:00,Thursday,F
8646,274,12,12,6,9.99,47,Footwear,Nov,17:00,Thursday,F
29819,244,17,17,6,9.99,31,Footwear,Nov,17:00,Monday,F
6307,264,17,17,6,9.99,40,Footwear,Nov,17:00,Monday,F
23587,229,26,26,6,9.99,58,Footwear,Nov,17:00,Monday,F
12679,274,18,18,6,9.99,32,Footwear,Nov,17:00,Thursday,F
22287,264,22,22,6,9.99,58,Footwear,Nov,17:00,Monday,F
10675,244,40,40,6,9.99,31,Footwear,Nov,17:00,Monday,F
18912,284,131,41,5,9.99,30,Footwear,Oct,10:00,Monday,F
25477,224,119,48,5,9.99,46,Footwear,Oct,10:00,Sunday,F
5447,219,110,51,5,9.99,37,Footwear,Oct,10:00,Wednesday,F
25367,209,127,59,5,9.99,40,Footwear,Oct,10:00,Wednesday,F
25137,284,115,54,5,9.99,49,Footwear,Oct,10:00,Monday,F
16549,224,104,51,5,9.99,31,Footwear,Oct,10:00,Sunday,F
8425,214,131,69,5,9.99,94,Footwear,Oct,10:00,Monday,F
21045,314,125,69,5,9.99,46,Footwear,Oct,10:00,Thursday,F
4023,249,125,79,5,9.99,33,Footwear,Oct,10:00,Thursday,F
24506,214,116,75,5,9.99,30,Footwear,Oct,10:00,Monday,F
27300,309,87,64,5,9.99,37,Footwear,Oct,10:00,Friday,F
7279,224,82,63,5,9.99,32,Footwear,Oct,10:00,Sunday,F
5878,239,87,68,5,9.99,34,Footwear,Oct,10:00,Friday,F
2516,314,131,106,5,9.99,46,Footwear,Oct,10:00,Thursday,F
10328,214,107,89,5,9.99,26,Footwear,Oct,10:00,Monday,F
19968,284,67,59,5,9.99,31,Footwear,Oct,10:00,Monday,F
1041,209,76,69,5,9.99,25,Footwear,Oct,10:00,Wednesday,F
18701,289,106,98,5,9.99,43,Footwear,Oct,10:00,Wednesday,F
23289,219,67,62,5,9.99,33,Footwear,Oct,10:00,Wednesday,F
8045,279,93,93,5,9.99,43,Footwear,Oct,10:00,Wednesday,F
19516,279,3,3,5,9.99,50,Footwear,Oct,10:00,Wednesday,F
23288,249,7,7,5,9.99,31,Footwear,Oct,10:00,Thursday,F
17606,289,21,21,5,9.99,46,Footwear,Oct,10:00,Wednesday,F
26228,224,9,9,5,9.99,44,Footwear,Oct,10:00,Sunday,F
5037,284,74,74,5,9.99,46,Footwear,Oct,10:00,Monday,F
9089,304,41,41,5,9.99,33,Footwear,Oct,10:00,Thursday,F
5989,209,6,6,5,9.99,31,Footwear,Oct,10:00,Wednesday,F
27658,289,12,12,5,9.99,34,Footwear,Oct,10:00,Wednesday,F
5352,279,40,40,5,9.99,40,Footwear,Oct,10:00,Wednesday,F
13843,219,38,38,5,9.99,50,Footwear,Oct,10:00,Wednesday,F
256,294,31,31,5,9.99,48,Footwear,Oct,10:00,Monday,F
1402,284,31,31,5,9.99,45,Footwear,Oct,10:00,Monday,F
5721,309,27,27,5,9.99,37,Footwear,Oct,10:00,Friday,F
9270,209,20,20,5,9.99,30,Footwear,Oct,10:00,Wednesday,F
29908,259,26,26,5,9.99,43,Footwear,Oct,10:00,Tuesday,F
2322,239,27,27,5,9.99,35,Footwear,Oct,10:00,Friday,F
10438,284,30,30,5,9.99,29,Footwear,Oct,10:00,Monday,F
17894,284,15,15,5,9.99,26,Footwear,Oct,10:00,Monday,F
19564,279,33,33,5,9.99,30,Footwear,Oct,10:00,Wednesday,F
28155,304,17,17,5,9.99,42,Footwear,Oct,10:00,Thursday,F
13754,209,20,20,5,9.99,27,Footwear,Oct,10:00,Wednesday,F
6596,309,69,69,5,9.99,33,Footwear,Oct,10:00,Friday,F
1224,219,50,50,5,9.99,45,Footwear,Oct,10:00,Wednesday,F
16358,224,46,46,5,9.99,42,Footwear,Oct,10:00,Sunday,F
7309,314,65,65,5,9.99,46,Footwear,Oct,10:00,Thursday,F
2212,209,15,15,5,9.99,32,Footwear,Oct,10:00,Wednesday,F
11001,219,11,11,5,9.99,45,Footwear,Oct,10:00,Wednesday,F
25610,254,12,12,5,9.99,42,Footwear,Oct,10:00,Saturday,F
17861,219,77,77,5,9.99,70,Footwear,Oct,10:00,Wednesday,F
26768,214,27,27,5,9.99,43,Footwear,Oct,10:00,Monday,F
10106,309,36,36,5,9.99,48,Footwear,Oct,10:00,Friday,F
28793,289,8,8,5,9.99,46,Footwear,Oct,10:00,Wednesday,F
21268,289,32,32,5,9.99,46,Footwear,Oct,10:00,Wednesday,F
10305,284,72,72,5,9.99,46,Footwear,Oct,10:00,Monday,F
29892,294,64,64,5,9.99,42,Footwear,Oct,10:00,Monday,F
17615,309,22,22,5,9.99,40,Footwear,Oct,10:00,Friday,F
2930,279,17,17,5,9.99,30,Footwear,Oct,10:00,Wednesday,F
27356,279,47,47,5,9.99,40,Footwear,Oct,10:00,Wednesday,F
14587,239,31,31,5,9.99,70,Footwear,Oct,10:00,Friday,F
26830,284,86,86,5,9.99,34,Footwear,Oct,10:00,Monday,F
27589,224,64,64,5,9.99,39,Footwear,Oct,10:00,Sunday,F
29126,224,3,3,5,9.99,70,Footwear,Oct,10:00,Sunday,F
5297,214,8,8,5,9.99,27,Footwear,Oct,10:00,Monday,F
24395,304,12,12,5,9.99,47,Footwear,Oct,10:00,Thursday,F
10345,259,16,16,5,9.99,70,Footwear,Oct,10:00,Tuesday,F
12620,314,17,17,5,9.99,45,Footwear,Oct,10:00,Thursday,F
5245,214,26,26,5,9.99,39,Footwear,Oct,10:00,Monday,F
20858,284,29,29,5,9.99,49,Footwear,Oct,10:00,Monday,F
14867,289,31,31,5,9.99,37,Footwear,Oct,10:00,Wednesday,F
21211,239,32,32,5,9.99,30,Footwear,Oct,10:00,Friday,F
14317,219,36,36,5,9.99,70,Footwear,Oct,10:00,Wednesday,F
161,314,38,38,5,9.99,26,Footwear,Oct,10:00,Thursday,F
16514,309,61,61,5,9.99,94,Footwear,Oct,10:00,Friday,F
6489,269,119,55,5,9.99,34,Footwear,Nov,17:00,Thursday,F
8540,264,126,102,5,9.99,35,Footwear,Nov,17:00,Monday,F
2673,299,106,88,5,9.99,35,Footwear,Nov,17:00,Monday,F
29223,269,129,109,5,9.99,45,Footwear,Nov,17:00,Thursday,F
4052,229,86,73,5,9.99,44,Footwear,Nov,17:00,Monday,F
9406,269,77,75,5,9.99,49,Footwear,Nov,17:00,Thursday,F
15409,274,128,128,5,9.99,46,Footwear,Nov,17:00,Thursday,F
24057,264,112,112,5,9.99,70,Footwear,Nov,17:00,Monday,F
24031,244,85,85,5,9.99,30,Footwear,Nov,17:00,Monday,F
1433,229,87,87,5,9.99,37,Footwear,Nov,17:00,Monday,F
4097,274,56,56,5,9.99,70,Footwear,Nov,17:00,Thursday,F
28205,234,46,46,5,9.99,38,Footwear,Nov,17:00,Tuesday,F
17811,299,24,24,5,9.99,58,Footwear,Nov,17:00,Monday,F
27765,269,27,27,5,9.99,30,Footwear,Nov,17:00,Thursday,F
9114,229,11,11,5,9.99,58,Footwear,Nov,17:00,Monday,F
15353,229,58,58,5,9.99,43,Footwear,Nov,17:00,Monday,F
19428,269,69,69,5,9.99,43,Footwear,Nov,17:00,Thursday,F
3600,274,28,28,5,9.99,37,Footwear,Nov,17:00,Thursday,F
16981,269,77,77,5,9.99,35,Footwear,Nov,17:00,Thursday,F
4907,274,42,42,5,9.99,46,Footwear,Nov,17:00,Thursday,F
10798,244,32,32,5,9.99,25,Footwear,Nov,17:00,Monday,F
23100,229,66,66,5,9.99,42,Footwear,Nov,17:00,Monday,F
7930,274,21,21,5,9.99,58,Footwear,Nov,17:00,Thursday,F
15007,244,20,20,5,9.99,29,Footwear,Nov,17:00,Monday,F
20481,299,26,26,5,9.99,42,Footwear,Nov,17:00,Monday,F
4794,264,6,6,5,9.99,50,Footwear,Nov,17:00,Monday,F
24638,244,14,14,5,9.99,58,Footwear,Nov,17:00,Monday,F
28122,244,29,29,5,9.99,49,Footwear,Nov,17:00,Monday,F
14055,274,43,43,5,9.99,34,Footwear,Nov,17:00,Thursday,F
20700,566,158,83,15,14.99,57,Women's Apparel,Dec,10:00,Monday,F
25435,805,56,56,15,14.99,87,Women's Apparel,Nov,10:00,Sunday,F
19381,680,33,33,15,14.99,51,Women's Apparel,Oct,10:00,Sunday,F
29186,575,112,80,15,14.99,81,Women's Apparel,Oct,10:00,Friday,D
22808,475,33,33,15,14.99,93,Women's Apparel,Oct,10:00,Saturday,D
19782,400,15,15,15,14.99,96,Women's Apparel,Oct,10:00,Thursday,D
1110,110,16,16,15,14.99,93,Men's Apparel,Nov,17:00,Saturday,F
7364,150,81,81,15,14.99,54,Men's Apparel,Nov,17:00,Sunday,D
12055,730,82,82,15,14.99,60,Women's Apparel,Nov,17:00,Tuesday,F
19067,520,15,15,15,14.99,93,Women's Apparel,Nov,17:00,Monday,F
27673,705,4,4,15,14.99,48,Women's Apparel,Nov,17:00,Wednesday,F
6769,425,11,11,15,14.99,105,Women's Apparel,Nov,17:00,Wednesday,D
11488,650,59,59,15,14.99,93,Women's Apparel,Nov,17:00,Friday,D
13798,284,141,107,14,14.99,75,Footwear,Oct,10:00,Monday,F
18588,230,48,48,14,14.99,105,Footwear,Oct,10:00,Monday,F
13770,270,30,30,14,14.99,63,Footwear,Oct,10:00,Friday,F
26291,85,32,32,14,14.99,102,Men's Apparel,Oct,10:00,Sunday,F
6468,175,93,59,14,14.99,45,Men's Apparel,Oct,10:00,Wednesday,D
24541,200,49,49,14,14.99,51,Men's Apparel,Oct,10:00,Thursday,D
4386,860,97,60,14,14.99,48,Women's Apparel,Nov,10:00,Friday,F
1775,655,116,76,14,14.99,51,Women's Apparel,Oct,10:00,Sunday,F
19089,980,138,104,14,14.99,78,Women's Apparel,Nov,10:00,Friday,F
20540,915,104,97,14,14.99,87,Women's Apparel,Nov,10:00,Wednesday,F
9057,560,9,9,14,14.99,72,Women's Apparel,Oct,10:00,Tuesday,F
11221,345,55,55,14,14.99,54,Women's Apparel,Oct,10:00,Monday,F
16453,570,8,8,14,14.99,78,Women's Apparel,Oct,10:00,Thursday,F
1585,665,21,21,14,14.99,84,Women's Apparel,Oct,10:00,Thursday,F
9362,400,101,101,14,14.99,51,Women's Apparel,Oct,10:00,Thursday,D
18185,625,15,15,14,14.99,63,Women's Apparel,Oct,10:00,Tuesday,D
14036,299,10,10,14,14.99,43,Footwear,Nov,17:00,Monday,F
27650,760,141,80,14,14.99,81,Women's Apparel,Nov,17:00,Sunday,F
727,390,130,81,14,14.99,66,Women's Apparel,Nov,17:00,Thursday,F
2437,535,104,103,14,14.99,63,Women's Apparel,Nov,17:00,Wednesday,F
8955,645,26,26,14,14.99,93,Women's Apparel,Nov,17:00,Wednesday,F
3353,545,21,21,14,14.99,63,Women's Apparel,Nov,17:00,Tuesday,F
8737,355,45,45,14,14.99,99,Women's Apparel,Nov,17:00,Wednesday,F
5808,735,23,23,14,14.99,75,Women's Apparel,Nov,17:00,Monday,F
26599,330,33,33,14,14.99,75,Women's Apparel,Nov,17:00,Monday,F
1172,645,36,36,14,14.99,57,Women's Apparel,Nov,17:00,Wednesday,F
29146,375,84,84,14,14.99,90,Women's Apparel,Nov,17:00,Friday,D
2114,309,68,7,13,14.99,25,Footwear,Oct,10:00,Friday,F
5349,215,7,7,13,14.99,66,Footwear,Oct,10:00,Wednesday,F
23091,220,11,11,13,14.99,93,Footwear,Oct,10:00,Monday,F
13923,284,45,45,13,14.99,39,Footwear,Oct,10:00,Monday,F
10084,263,67,67,13,14.99,39,Footwear,Dec,10:00,Thursday,F
24379,250,14,14,13,14.99,99,Footwear,Oct,10:00,Friday,D
20040,30,28,28,13,14.99,45,Men's Apparel,Oct,10:00,Monday,F
11776,965,111,70,13,14.99,48,Women's Apparel,Nov,10:00,Saturday,F
3623,635,86,64,13,14.99,66,Women's Apparel,Oct,10:00,Tuesday,F
6890,435,125,97,13,14.99,48,Women's Apparel,Oct,10:00,Sunday,F
29939,852,20,20,13,14.99,43,Women's Apparel,Nov,10:00,Monday,F
6198,590,50,50,13,14.99,66,Women's Apparel,Oct,10:00,Tuesday,F
21486,505,71,71,13,14.99,81,Women's Apparel,Oct,10:00,Friday,F
18470,766,15,15,13,14.99,141,Women's Apparel,Nov,10:00,Thursday,F
27631,660,66,66,13,14.99,69,Women's Apparel,Oct,10:00,Friday,F
20857,785,100,100,13,14.99,105,Women's Apparel,Nov,10:00,Monday,F
6131,980,20,20,13,14.99,75,Women's Apparel,Nov,10:00,Friday,F
16043,935,69,69,13,14.99,69,Women's Apparel,Nov,10:00,Thursday,F
27533,770,20,20,13,14.99,96,Women's Apparel,Nov,10:00,Thursday,F
12978,900,10,10,13,14.99,87,Women's Apparel,Nov,10:00,Tuesday,D
19600,235,72,72,13,14.99,48,Footwear,Nov,17:00,Sunday,F
3539,244,27,27,13,14.99,63,Footwear,Nov,17:00,Monday,F
29988,10,14,14,13,14.99,60,Men's Apparel,Nov,17:00,Monday,F
13527,135,31,31,13,14.99,51,Men's Apparel,Nov,17:00,Monday,F
20817,5,37,37,13,14.99,72,Men's Apparel,Nov,17:00,Tuesday,F
42,25,7,7,13,14.99,105,Men's Apparel,Nov,17:00,Friday,D
2430,390,93,93,13,14.99,63,Women's Apparel,Nov,17:00,Thursday,F
20750,795,12,12,13,14.99,66,Women's Apparel,Nov,17:00,Monday,F
13078,555,28,28,13,14.99,93,Women's Apparel,Nov,17:00,Wednesday,F
29106,214,50,50,12,14.99,63,Footwear,Oct,10:00,Monday,F
17501,259,34,34,12,14.99,51,Footwear,Oct,10:00,Tuesday,F
23676,220,17,17,12,14.99,81,Footwear,Oct,10:00,Monday,F
9056,254,17,17,12,14.99,31,Footwear,Oct,10:00,Saturday,F
17593,40,27,27,12,14.99,90,Men's Apparel,Oct,10:00,Thursday,F
15959,15,51,51,12,14.99,72,Men's Apparel,Oct,10:00,Wednesday,F
14706,720,86,58,12,14.99,78,Women's Apparel,Oct,10:00,Saturday,F
25271,360,136,136,12,14.99,90,Women's Apparel,Oct,10:00,Tuesday,F
8605,585,31,31,12,14.99,72,Women's Apparel,Oct,10:00,Saturday,F
14768,445,44,44,12,14.99,45,Women's Apparel,Oct,10:00,Sunday,F
1726,335,26,26,12,14.99,102,Women's Apparel,Oct,10:00,Tuesday,F
25079,635,24,24,12,14.99,90,Women's Apparel,Oct,10:00,Tuesday,F
29684,595,27,27,12,14.99,75,Women's Apparel,Oct,10:00,Thursday,F
16622,875,106,85,12,14.99,66,Women's Apparel,Nov,10:00,Thursday,D
30247,325,161,161,12,14.99,102,Women's Apparel,Oct,10:00,Tuesday,D
20711,350,20,20,12,14.99,75,Women's Apparel,Oct,10:00,Saturday,D
11840,264,50,49,12,14.99,34,Footwear,Nov,17:00,Monday,F
15678,280,97,97,12,14.99,87,Footwear,Nov,17:00,Tuesday,F
17608,100,31,31,12,14.99,75,Men's Apparel,Nov,17:00,Tuesday,D
27501,455,117,95,12,14.99,60,Women's Apparel,Nov,17:00,Wednesday,F
4915,520,26,26,12,14.99,72,Women's Apparel,Nov,17:00,Monday,F
10835,815,52,52,12,14.99,45,Women's Apparel,Nov,17:00,Wednesday,F
25300,314,95,58,11,14.99,51,Footwear,Oct,10:00,Thursday,F
16815,239,28,28,11,14.99,25,Footwear,Oct,10:00,Friday,F
28269,314,25,25,11,14.99,30,Footwear,Oct,10:00,Thursday,F
23926,239,31,31,11,14.99,25,Footwear,Oct,10:00,Friday,F
15296,254,27,27,11,14.99,34,Footwear,Oct,10:00,Saturday,F
27235,239,40,40,11,14.99,75,Footwear,Oct,10:00,Friday,F
21454,284,50,50,11,14.99,33,Footwear,Oct,10:00,Monday,F
18827,260,29,29,11,14.99,75,Footwear,Oct,10:00,Wednesday,F
12514,314,11,11,11,14.99,32,Footwear,Oct,10:00,Thursday,F
13110,55,27,27,11,14.99,54,Men's Apparel,Oct,10:00,Monday,F
3235,30,24,24,11,14.99,99,Men's Apparel,Oct,10:00,Monday,F
4261,554,76,68,11,14.99,36,Women's Apparel,Dec,10:00,Wednesday,F
14154,970,126,115,11,14.99,93,Women's Apparel,Nov,10:00,Monday,F
26234,965,33,33,11,14.99,87,Women's Apparel,Nov,10:00,Saturday,F
14546,920,15,15,11,14.99,51,Women's Apparel,Nov,10:00,Sunday,F
18553,745,20,20,11,14.99,90,Women's Apparel,Oct,10:00,Tuesday,F
25313,244,68,13,11,14.99,25,Footwear,Nov,17:00,Monday,F
17268,299,108,59,11,14.99,63,Footwear,Nov,17:00,Monday,F
1204,269,107,107,11,14.99,45,Footwear,Nov,17:00,Thursday,F
14400,205,71,71,11,14.99,105,Men's Apparel,Nov,17:00,Monday,F
1560,100,7,7,11,14.99,51,Men's Apparel,Nov,17:00,Tuesday,D
22267,544,125,105,11,14.99,105,Women's Apparel,Nov,17:00,Monday,F
19403,705,47,47,11,14.99,81,Women's Apparel,Nov,17:00,Wednesday,F
28067,985,52,52,11,14.99,78,Women's Apparel,Nov,17:00,Friday,F
14941,239,63,23,10,14.99,25,Footwear,Oct,10:00,Friday,F
26343,214,67,33,10,14.99,26,Footwear,Oct,10:00,Monday,F
10093,214,90,47,10,14.99,27,Footwear,Oct,10:00,Monday,F
10422,240,122,68,10,14.99,72,Footwear,Oct,10:00,Saturday,F
11659,305,88,58,10,14.99,69,Footwear,Oct,10:00,Saturday,F
27586,259,96,71,10,14.99,40,Footwear,Oct,10:00,Tuesday,F
20110,289,92,72,10,14.99,44,Footwear,Oct,10:00,Wednesday,F
11691,255,104,86,10,14.99,57,Footwear,Oct,10:00,Wednesday,F
15680,259,92,77,10,14.99,48,Footwear,Oct,10:00,Tuesday,F
3411,309,132,132,10,14.99,75,Footwear,Oct,10:00,Friday,F
14537,239,69,69,10,14.99,43,Footwear,Oct,10:00,Friday,F
